 initial abundance for selected isotopes
 4345   0.00000E+00  W 243
 4346   0.00000E+00  W 244
 4347   0.00000E+00  W 245
 4348   0.00000E+00  W 246
 4349   0.00000E+00  W 247
 4350   0.00000E+00  RE156
 4351   0.00000E+00  RE157
 4352   0.00000E+00  RE158
 4353   0.00000E+00  RE159
 4354   0.00000E+00  RE160
 4355   0.00000E+00  RE161
 4356   0.00000E+00  RE162
 4357   0.00000E+00  RE163
 4358   0.00000E+00  RE164
 4359   0.00000E+00  RE165
 4360   0.00000E+00  RE166
 4361   0.00000E+00  RE167
 4362   0.00000E+00  RE168
 4363   0.00000E+00  RE169
 4364   0.00000E+00  RE170
 4365   0.00000E+00  RE171
 4366   0.00000E+00  RE172
 4367   0.00000E+00  RE173
 4368   0.00000E+00  RE174
 4369   1.00013E-17  RE175
 4370   3.96320E-17  RE176
 4371   2.58635E-14  RE177
 4372   2.69169E-14  RE178
 4373   1.70620E-12  RE179
 4374   5.07079E-13  RE180
 4375   1.51423E-11  RE181
 4376   1.31697E-12  RE182
 4377   1.28372E-11  RE183
 4378   5.86448E-14  RE184
 4379   6.07494E-13  RE185
 4380   2.85790E-15  RE186
 4381   5.69968E-13  RE187
 4382   7.70575E-17  RE188
 4383   7.20821E-15  RE189
 4384   8.12316E-20  RE190
 4385   4.42994E-20  RE191
 4386   0.00000E+00  RE192
 4387   0.00000E+00  RE193
 4388   0.00000E+00  RE194
 4389   0.00000E+00  RE195
 4390   0.00000E+00  RE196
 4391   0.00000E+00  RE197
 4392   0.00000E+00  RE198
 4393   0.00000E+00  RE199
 4394   0.00000E+00  RE200
 4395   0.00000E+00  RE201
 4396   0.00000E+00  RE202
 4397   0.00000E+00  RE203
 4398   0.00000E+00  RE204
 4399   0.00000E+00  RE205
 4400   0.00000E+00  RE206
 4401   0.00000E+00  RE207
 4402   0.00000E+00  RE208
 4403   0.00000E+00  RE209
 4404   0.00000E+00  RE210
 4405   0.00000E+00  RE211
 4406   0.00000E+00  RE212
 4407   0.00000E+00  RE213
 4408   0.00000E+00  RE214
 4409   0.00000E+00  RE215
 4410   0.00000E+00  RE216
 4411   0.00000E+00  RE217
 4412   0.00000E+00  RE218
 4413   0.00000E+00  RE219
 4414   0.00000E+00  RE220
 4415   0.00000E+00  RE221
 4416   0.00000E+00  RE222
 4417   0.00000E+00  RE223
 4418   0.00000E+00  RE224
 4419   0.00000E+00  RE225
 4420   0.00000E+00  RE226
 4421   0.00000E+00  RE227
 4422   0.00000E+00  RE228
 4423   0.00000E+00  RE229
 4424   0.00000E+00  RE230
 4425   0.00000E+00  RE231
 4426   0.00000E+00  RE232
 4427   0.00000E+00  RE233
 4428   0.00000E+00  RE234
 4429   0.00000E+00  RE235
 4430   0.00000E+00  RE236
 4431   0.00000E+00  RE237
 4432   0.00000E+00  RE238
 4433   0.00000E+00  RE239
 4434   0.00000E+00  RE240
 4435   0.00000E+00  RE241
 4436   0.00000E+00  RE242
 4437   0.00000E+00  RE243
 4438   0.00000E+00  RE244
 4439   0.00000E+00  RE245
 4440   0.00000E+00  RE246
 4441   0.00000E+00  RE247
 4442   0.00000E+00  RE248
 4443   0.00000E+00  RE249
 4444   0.00000E+00  RE250
 4445   0.00000E+00  OS159
 4446   0.00000E+00  OS160
 4447   0.00000E+00  OS161
 4448   0.00000E+00  OS162
 4449   0.00000E+00  OS163
 4450   0.00000E+00  OS164
 4451   0.00000E+00  OS165
 4452   0.00000E+00  OS166
 4453   0.00000E+00  OS167
 4454   0.00000E+00  OS168
 4455   0.00000E+00  OS169
 4456   0.00000E+00  OS170
 4457   0.00000E+00  OS171
 4458   0.00000E+00  OS172
 4459   0.00000E+00  OS173
 4460   0.00000E+00  OS174
 4461   0.00000E+00  OS175
 4462   0.00000E+00  OS176
 4463   0.00000E+00  OS177
 4464   4.15894E-25  OS178
 4465   3.01259E-16  OS179
 4466   7.91810E-13  OS180
 4467   4.24946E-13  OS181
 4468   5.40746E-11  OS182
 4469   8.95025E-12  OS183
 4470   1.99733E-10  OS184
 4471   4.50752E-12  OS185
 4472   3.97146E-11  OS186
 4473   2.40571E-13  OS187
 4474   1.03622E-11  OS188
 4475   1.10022E-14  OS189
 4476   8.65539E-12  OS190
 4477   1.26324E-14  OS191
 4478   8.37158E-12  OS192
 4479   3.92291E-16  OS193
 4480   4.73037E-13  OS194
 4481   3.91715E-18  OS195
 4482   2.90138E-19  OS196
 4483   0.00000E+00  OS197
 4484   0.00000E+00  OS198
 4485   0.00000E+00  OS199
 4486   0.00000E+00  OS200
 4487   0.00000E+00  OS201
 4488   0.00000E+00  OS202
 4489   0.00000E+00  OS203
 4490   0.00000E+00  OS204
 4491   0.00000E+00  OS205
 4492   0.00000E+00  OS206
 4493   0.00000E+00  OS207
 4494   0.00000E+00  OS208
 4495   0.00000E+00  OS209
 4496   0.00000E+00  OS210
 4497   0.00000E+00  OS211
 4498   0.00000E+00  OS212
 4499   0.00000E+00  OS213
 4500   0.00000E+00  OS214
 4501   0.00000E+00  OS215
 4502   0.00000E+00  OS216
 4503   0.00000E+00  OS217
 4504   0.00000E+00  OS218
 4505   0.00000E+00  OS219
 4506   0.00000E+00  OS220
 4507   0.00000E+00  OS221
 4508   0.00000E+00  OS222
 4509   0.00000E+00  OS223
 4510   0.00000E+00  OS224
 4511   0.00000E+00  OS225
 4512   0.00000E+00  OS226
 4513   0.00000E+00  OS227
 4514   0.00000E+00  OS228
 4515   0.00000E+00  OS229
 4516   0.00000E+00  OS230
 4517   0.00000E+00  OS231
 4518   0.00000E+00  OS232
 4519   0.00000E+00  OS233
 4520   0.00000E+00  OS234
 4521   0.00000E+00  OS235
 4522   0.00000E+00  OS236
 4523   0.00000E+00  OS237
 4524   0.00000E+00  OS238
 4525   0.00000E+00  OS239
 4526   0.00000E+00  OS240
 4527   0.00000E+00  OS241
 4528   0.00000E+00  OS242
 4529   0.00000E+00  OS243
 4530   0.00000E+00  OS244
 4531   0.00000E+00  OS245
 4532   0.00000E+00  OS246
 4533   0.00000E+00  OS247
 4534   0.00000E+00  OS248
 4535   0.00000E+00  OS249
 4536   0.00000E+00  OS250
 4537   0.00000E+00  OS251
 4538   0.00000E+00  OS252
 4539   0.00000E+00  OS253
 4540   0.00000E+00  IR162
 4541   0.00000E+00  IR163
 4542   0.00000E+00  IR164
 4543   0.00000E+00  IR165
 4544   0.00000E+00  IR166
 4545   0.00000E+00  IR167
 4546   0.00000E+00  IR168
 4547   0.00000E+00  IR169
 4548   0.00000E+00  IR170
 4549   0.00000E+00  IR171
 4550   0.00000E+00  IR172
 4551   0.00000E+00  IR173
 4552   0.00000E+00  IR174
 4553   0.00000E+00  IR175
 4554   0.00000E+00  IR176
 4555   0.00000E+00  IR177
 4556   0.00000E+00  IR178
 4557   0.00000E+00  IR179
 4558   0.00000E+00  IR180
 4559   8.47199E-18  IR181
 4560   6.39359E-18  IR182
 4561   4.17118E-14  IR183
 4562   1.95410E-14  IR184
 4563   3.02434E-12  IR185
 4564   1.28600E-13  IR186
 4565   5.09579E-12  IR187
 4566   4.31677E-14  IR188
 4567   3.59424E-12  IR189
 4568   1.37580E-14  IR190
 4569   1.80783E-12  IR191
 4570   2.22601E-15  IR192
 4571   1.14540E-12  IR193
 4572   3.42204E-16  IR194
 4573   1.01658E-14  IR195
 4574   3.91480E-19  IR196
 4575   1.15643E-19  IR197
 4576   0.00000E+00  IR198
 4577   0.00000E+00  IR199
 4578   0.00000E+00  IR200
 4579   0.00000E+00  IR201
 4580   0.00000E+00  IR202
 4581   0.00000E+00  IR203
 4582   0.00000E+00  IR204
 4583   0.00000E+00  IR205
 4584   0.00000E+00  IR206
 4585   0.00000E+00  IR207
 4586   0.00000E+00  IR208
 4587   0.00000E+00  IR209
 4588   0.00000E+00  IR210
 4589   0.00000E+00  IR211
 4590   0.00000E+00  IR212
 4591   0.00000E+00  IR213
 4592   0.00000E+00  IR214
 4593   0.00000E+00  IR215
 4594   0.00000E+00  IR216
 4595   0.00000E+00  IR217
 4596   0.00000E+00  IR218
 4597   0.00000E+00  IR219
 4598   0.00000E+00  IR220
 4599   0.00000E+00  IR221
 4600   0.00000E+00  IR222
 4601   0.00000E+00  IR223
 4602   0.00000E+00  IR224
 4603   0.00000E+00  IR225
 4604   0.00000E+00  IR226
 4605   0.00000E+00  IR227
 4606   0.00000E+00  IR228
 4607   0.00000E+00  IR229
 4608   0.00000E+00  IR230
 4609   0.00000E+00  IR231
 4610   0.00000E+00  IR232
 4611   0.00000E+00  IR233
 4612   0.00000E+00  IR234
 4613   0.00000E+00  IR235
 4614   0.00000E+00  IR236
 4615   0.00000E+00  IR237
 4616   0.00000E+00  IR238
 4617   0.00000E+00  IR239
 4618   0.00000E+00  IR240
 4619   0.00000E+00  IR241
 4620   0.00000E+00  IR242
 4621   0.00000E+00  IR243
 4622   0.00000E+00  IR244
 4623   0.00000E+00  IR245
 4624   0.00000E+00  IR246
 4625   0.00000E+00  IR247
 4626   0.00000E+00  IR248
 4627   0.00000E+00  IR249
 4628   0.00000E+00  IR250
 4629   0.00000E+00  IR251
 4630   0.00000E+00  IR252
 4631   0.00000E+00  IR253
 4632   0.00000E+00  IR254
 4633   0.00000E+00  IR255
 4634   0.00000E+00  IR256
 4635   0.00000E+00  PT165
 4636   0.00000E+00  PT166
 4637   0.00000E+00  PT167
 4638   0.00000E+00  PT168
 4639   0.00000E+00  PT169
 4640   0.00000E+00  PT170
 4641   0.00000E+00  PT171
 4642   0.00000E+00  PT172
 4643   0.00000E+00  PT173
 4644   0.00000E+00  PT174
 4645   0.00000E+00  PT175
 4646   0.00000E+00  PT176
 4647   0.00000E+00  PT177
 4648   0.00000E+00  PT178
 4649   0.00000E+00  PT179
 4650   0.00000E+00  PT180
 4651   0.00000E+00  PT181
 4652   0.00000E+00  PT182
 4653   0.00000E+00  PT183
 4654   2.00234E-21  PT184
 4655   1.93262E-18  PT185
 4656   1.31106E-13  PT186
 4657   1.38258E-14  PT187
 4658   1.48510E-13  PT188
 4659   4.51947E-14  PT189
 4660   3.72194E-11  PT190
 4661   6.09469E-13  PT191
 4662   3.64681E-11  PT192
 4663   3.66873E-13  PT193
 4664   1.73624E-11  PT194
 4665   6.85316E-14  PT195
 4666   1.16074E-11  PT196
 4667   7.99086E-15  PT197
 4668   3.03307E-12  PT198
 4669   2.99891E-16  PT199
 4670   1.02135E-15  PT200
 4671   3.15564E-21  PT201
 4672   5.70934E-19  PT202
 4673   0.00000E+00  PT203
 4674   0.00000E+00  PT204
 4675   0.00000E+00  PT205
 4676   0.00000E+00  PT206
 4677   0.00000E+00  PT207
 4678   0.00000E+00  PT208
 4679   0.00000E+00  PT209
 4680   0.00000E+00  PT210
 4681   0.00000E+00  PT211
 4682   0.00000E+00  PT212
 4683   0.00000E+00  PT213
 4684   0.00000E+00  PT214
 4685   0.00000E+00  PT215
 4686   0.00000E+00  PT216
 4687   0.00000E+00  PT217
 4688   0.00000E+00  PT218
 4689   0.00000E+00  PT219
 4690   0.00000E+00  PT220
 4691   0.00000E+00  PT221
 4692   0.00000E+00  PT222
 4693   0.00000E+00  PT223
 4694   0.00000E+00  PT224
 4695   0.00000E+00  PT225
 4696   0.00000E+00  PT226
 4697   0.00000E+00  PT227
 4698   0.00000E+00  PT228
 4699   0.00000E+00  PT229
 4700   0.00000E+00  PT230
 4701   0.00000E+00  PT231
 4702   0.00000E+00  PT232
 4703   0.00000E+00  PT233
 4704   0.00000E+00  PT234
 4705   0.00000E+00  PT235
 4706   0.00000E+00  PT236
 4707   0.00000E+00  PT237
 4708   0.00000E+00  PT238
 4709   0.00000E+00  PT239
 4710   0.00000E+00  PT240
 4711   0.00000E+00  PT241
 4712   0.00000E+00  PT242
 4713   0.00000E+00  PT243
 4714   0.00000E+00  PT244
 4715   0.00000E+00  PT245
 4716   0.00000E+00  PT246
 4717   0.00000E+00  PT247
 4718   0.00000E+00  PT248
 4719   0.00000E+00  PT249
 4720   0.00000E+00  PT250
 4721   0.00000E+00  PT251
 4722   0.00000E+00  PT252
 4723   0.00000E+00  PT253
 4724   0.00000E+00  PT254
 4725   0.00000E+00  PT255
 4726   0.00000E+00  PT256
 4727   0.00000E+00  PT257
 4728   0.00000E+00  PT258
 4729   0.00000E+00  PT259
 4730   0.00000E+00  PT260
 4731   0.00000E+00  AU167
 4732   0.00000E+00  AU168
 4733   0.00000E+00  AU169
 4734   0.00000E+00  AU170
 4735   0.00000E+00  AU171
 4736   0.00000E+00  AU172
 4737   0.00000E+00  AU173
 4738   0.00000E+00  AU174
 4739   0.00000E+00  AU175
 4740   0.00000E+00  AU176
 4741   0.00000E+00  AU177
 4742   0.00000E+00  AU178
 4743   0.00000E+00  AU179
 4744   0.00000E+00  AU180
 4745   0.00000E+00  AU181
 4746   0.00000E+00  AU182
 4747   0.00000E+00  AU183
 4748   0.00000E+00  AU184
 4749   0.00000E+00  AU185
 4750   2.58135E-26  AU186
 4751   2.88760E-25  AU187
 4752   4.69328E-21  AU188
 4753   3.19666E-18  AU189
 4754   2.18090E-14  AU190
 4755   1.13610E-11  AU191
 4756   8.83708E-13  AU192
 4757   2.45702E-11  AU193
 4758   1.47976E-12  AU194
 4759   2.12654E-11  AU195
 4760   4.85191E-13  AU196
 4761   8.79844E-12  AU197
 4762   1.60894E-13  AU198
 4763   6.05739E-13  AU199
 4764   1.98098E-15  AU200
 4765   5.53989E-16  AU201
 4766   9.65396E-20  AU202
 4767   4.67338E-22  AU203
 4768   0.00000E+00  AU204
 4769   0.00000E+00  AU205
 4770   0.00000E+00  AU206
 4771   0.00000E+00  AU207
 4772   0.00000E+00  AU208
 4773   0.00000E+00  AU209
 4774   0.00000E+00  AU210
 4775   0.00000E+00  AU211
 4776   0.00000E+00  AU212
 4777   0.00000E+00  AU213
 4778   0.00000E+00  AU214
 4779   0.00000E+00  AU215
 4780   0.00000E+00  AU216
 4781   0.00000E+00  AU217
 4782   0.00000E+00  AU218
 4783   0.00000E+00  AU219
 4784   0.00000E+00  AU220
 4785   0.00000E+00  AU221
 4786   0.00000E+00  AU222
 4787   0.00000E+00  AU223
 4788   0.00000E+00  AU224
 4789   0.00000E+00  AU225
 4790   0.00000E+00  AU226
 4791   0.00000E+00  AU227
 4792   0.00000E+00  AU228
 4793   0.00000E+00  AU229
 4794   0.00000E+00  AU230
 4795   0.00000E+00  AU231
 4796   0.00000E+00  AU232
 4797   0.00000E+00  AU233
 4798   0.00000E+00  AU234
 4799   0.00000E+00  AU235
 4800   0.00000E+00  AU236
 4801   0.00000E+00  AU237
 4802   0.00000E+00  AU238
 4803   0.00000E+00  AU239
 4804   0.00000E+00  AU240
 4805   0.00000E+00  AU241
 4806   0.00000E+00  AU242
 4807   0.00000E+00  AU243
 4808   0.00000E+00  AU244
 4809   0.00000E+00  AU245
 4810   0.00000E+00  AU246
 4811   0.00000E+00  AU247
 4812   0.00000E+00  AU248
 4813   0.00000E+00  AU249
 4814   0.00000E+00  AU250
 4815   0.00000E+00  AU251
 4816   0.00000E+00  AU252
 4817   0.00000E+00  AU253
 4818   0.00000E+00  AU254
 4819   0.00000E+00  AU255
 4820   0.00000E+00  AU256
 4821   0.00000E+00  AU257
 4822   0.00000E+00  AU258
 4823   0.00000E+00  AU259
 4824   0.00000E+00  AU260
 4825   0.00000E+00  AU261
 4826   0.00000E+00  AU262
 4827   0.00000E+00  AU263
 4828   0.00000E+00  HG170
 4829   0.00000E+00  HG171
 4830   0.00000E+00  HG172
 4831   0.00000E+00  HG173
 4832   0.00000E+00  HG174
 4833   0.00000E+00  HG175
 4834   0.00000E+00  HG176
 4835   0.00000E+00  HG177
 4836   0.00000E+00  HG178
 4837   0.00000E+00  HG179
 4838   0.00000E+00  HG180
 4839   0.00000E+00  HG181
 4840   0.00000E+00  HG182
 4841   0.00000E+00  HG183
 4842   0.00000E+00  HG184
 4843   0.00000E+00  HG185
 4844   0.00000E+00  HG186
 4845   0.00000E+00  HG187
 4846   0.00000E+00  HG188
 4847   8.81763E-20  HG189
 4848   1.34606E-14  HG190
 4849   4.75430E-14  HG191
 4850   1.20516E-11  HG192
 4851   4.02800E-12  HG193
 4852   3.00068E-10  HG194
 4853   4.26233E-11  HG195
 4854   6.66221E-10  HG196
 4855   1.02251E-11  HG197
 4856   3.36261E-10  HG198
 4857   1.64889E-11  HG199
 4858   2.05139E-10  HG200
 4859   6.50023E-12  HG201
 4860   6.63101E-11  HG202
 4861   2.65570E-13  HG203
 4862   4.25753E-12  HG204
 4863   1.24454E-16  HG205
 4864   3.53199E-19  HG206
 4865   0.00000E+00  HG207
 4866   0.00000E+00  HG208
 4867   0.00000E+00  HG209
 4868   0.00000E+00  HG210
 4869   0.00000E+00  HG211
 4870   0.00000E+00  HG212
 4871   0.00000E+00  HG213
 4872   0.00000E+00  HG214
 4873   0.00000E+00  HG215
 4874   0.00000E+00  HG216
 4875   0.00000E+00  HG217
 4876   0.00000E+00  HG218
 4877   0.00000E+00  HG219
 4878   0.00000E+00  HG220
 4879   0.00000E+00  HG221
 4880   0.00000E+00  HG222
 4881   0.00000E+00  HG223
 4882   0.00000E+00  HG224
 4883   0.00000E+00  HG225
 4884   0.00000E+00  HG226
 4885   0.00000E+00  HG227
 4886   0.00000E+00  HG228
 4887   0.00000E+00  HG229
 4888   0.00000E+00  HG230
 4889   0.00000E+00  HG231
 4890   0.00000E+00  HG232
 4891   0.00000E+00  HG233
 4892   0.00000E+00  HG234
 4893   0.00000E+00  HG235
 4894   0.00000E+00  HG236
 4895   0.00000E+00  HG237
 4896   0.00000E+00  HG238
 4897   0.00000E+00  HG239
 4898   0.00000E+00  HG240
 4899   0.00000E+00  HG241
 4900   0.00000E+00  HG242
 4901   0.00000E+00  HG243
 4902   0.00000E+00  HG244
 4903   0.00000E+00  HG245
 4904   0.00000E+00  HG246
 4905   0.00000E+00  HG247
 4906   0.00000E+00  HG248
 4907   0.00000E+00  HG249
 4908   0.00000E+00  HG250
 4909   0.00000E+00  HG251
 4910   0.00000E+00  HG252
 4911   0.00000E+00  HG253
 4912   0.00000E+00  HG254
 4913   0.00000E+00  HG255
 4914   0.00000E+00  HG256
 4915   0.00000E+00  HG257
 4916   0.00000E+00  HG258
 4917   0.00000E+00  HG259
 4918   0.00000E+00  HG260
 4919   0.00000E+00  HG261
 4920   0.00000E+00  HG262
 4921   0.00000E+00  HG263
 4922   0.00000E+00  HG264
 4923   0.00000E+00  HG265
 4924   0.00000E+00  HG266
 4925   0.00000E+00  TL173
 4926   0.00000E+00  TL174
 4927   0.00000E+00  TL175
 4928   0.00000E+00  TL176
 4929   0.00000E+00  TL177
 4930   0.00000E+00  TL178
 4931   0.00000E+00  TL179
 4932   0.00000E+00  TL180
 4933   0.00000E+00  TL181
 4934   0.00000E+00  TL182
 4935   0.00000E+00  TL183
 4936   0.00000E+00  TL184
 4937   0.00000E+00  TL185
 4938   0.00000E+00  TL186
 4939   0.00000E+00  TL187
 4940   0.00000E+00  TL188
 4941   0.00000E+00  TL189
 4942   0.00000E+00  TL190
 4943   1.48195E-25  TL191
 4944   1.70370E-16  TL192
 4945   4.77487E-14  TL193
 4946   7.32507E-14  TL194
 4947   8.87723E-12  TL195
 4948   4.67333E-12  TL196
 4949   1.11888E-10  TL197
 4950   2.41895E-11  TL198
 4951   4.00743E-10  TL199
 4952   3.61923E-11  TL200
 4953   2.32658E-10  TL201
 4954   1.61785E-11  TL202
 4955   1.23374E-10  TL203
 4956   3.40961E-12  TL204
 4957   1.70449E-11  TL205
 4958   1.46443E-14  TL206
 4959   1.90929E-16  TL207
 4960   1.25155E-26  TL208
 4961   0.00000E+00  TL209
 4962   0.00000E+00  TL210
 4963   0.00000E+00  TL211
 4964   0.00000E+00  TL212
 4965   0.00000E+00  TL213
 4966   0.00000E+00  TL214
 4967   0.00000E+00  TL215
 4968   0.00000E+00  TL216
 4969   0.00000E+00  TL217
 4970   0.00000E+00  TL218
 4971   0.00000E+00  TL219
 4972   0.00000E+00  TL220
 4973   0.00000E+00  TL221
 4974   0.00000E+00  TL222
 4975   0.00000E+00  TL223
 4976   0.00000E+00  TL224
 4977   0.00000E+00  TL225
 4978   0.00000E+00  TL226
 4979   0.00000E+00  TL227
 4980   0.00000E+00  TL228
 4981   0.00000E+00  TL229
 4982   0.00000E+00  TL230
 4983   0.00000E+00  TL231
 4984   0.00000E+00  TL232
 4985   0.00000E+00  TL233
 4986   0.00000E+00  TL234
 4987   0.00000E+00  TL235
 4988   0.00000E+00  TL236
 4989   0.00000E+00  TL237
 4990   0.00000E+00  TL238
 4991   0.00000E+00  TL239
 4992   0.00000E+00  TL240
 4993   0.00000E+00  TL241
 4994   0.00000E+00  TL242
 4995   0.00000E+00  TL243
 4996   0.00000E+00  TL244
 4997   0.00000E+00  TL245
 4998   0.00000E+00  TL246
 4999   0.00000E+00  TL247
 5000   0.00000E+00  TL248
 5001   0.00000E+00  TL249
 5002   0.00000E+00  TL250
 5003   0.00000E+00  TL251
 5004   0.00000E+00  TL252
 5005   0.00000E+00  TL253
 5006   0.00000E+00  TL254
 5007   0.00000E+00  TL255
 5008   0.00000E+00  TL256
 5009   0.00000E+00  TL257
 5010   0.00000E+00  TL258
 5011   0.00000E+00  TL259
 5012   0.00000E+00  TL260
 5013   0.00000E+00  TL261
 5014   0.00000E+00  TL262
 5015   0.00000E+00  TL263
 5016   0.00000E+00  TL264
 5017   0.00000E+00  TL265
 5018   0.00000E+00  TL266
 5019   0.00000E+00  TL267
 5020   0.00000E+00  TL268
 5021   0.00000E+00  TL269
 5022   0.00000E+00  PB175
 5023   0.00000E+00  PB176
 5024   0.00000E+00  PB177
 5025   0.00000E+00  PB178
 5026   0.00000E+00  PB179
 5027   0.00000E+00  PB180
 5028   0.00000E+00  PB181
 5029   0.00000E+00  PB182
 5030   0.00000E+00  PB183
 5031   0.00000E+00  PB184
 5032   0.00000E+00  PB185
 5033   0.00000E+00  PB186
 5034   0.00000E+00  PB187
 5035   0.00000E+00  PB188
 5036   0.00000E+00  PB189
 5037   0.00000E+00  PB190
 5038   0.00000E+00  PB191
 5039   0.00000E+00  PB192
 5040   1.59967E-22  PB193
 5041   3.72952E-18  PB194
 5042   4.95799E-22  PB195
 5043   9.68308E-13  PB196
 5044   4.21293E-13  PB197
 5045   8.07250E-11  PB198
 5046   1.24169E-11  PB199
 5047   1.04333E-09  PB200
 5048   2.30394E-10  PB201
 5049   3.65429E-09  PB202
 5050   3.75997E-10  PB203
 5051   5.18578E-09  PB204
 5052   3.07394E-10  PB205
 5053   2.07074E-09  PB208
 5054   2.58776E-18  PB209
 5055   1.25054E-25  PB210
 5056   0.00000E+00  PB211
 5057   0.00000E+00  PB212
 5058   0.00000E+00  PB213
 5059   0.00000E+00  PB214
 5060   0.00000E+00  PB215
 5061   0.00000E+00  PB216
 5062   0.00000E+00  PB217
 5063   0.00000E+00  PB218
 5064   0.00000E+00  PB219
 5065   0.00000E+00  PB220
 5066   0.00000E+00  PB221
 5067   0.00000E+00  PB222
 5068   0.00000E+00  PB223
 5069   0.00000E+00  PB224
 5070   0.00000E+00  PB225
 5071   0.00000E+00  PB226
 5072   0.00000E+00  PB227
 5073   0.00000E+00  PB228
 5074   0.00000E+00  PB229
 5075   0.00000E+00  PB230
 5076   0.00000E+00  PB231
 5077   0.00000E+00  PB232
 5078   0.00000E+00  PB233
 5079   0.00000E+00  PB234
 5080   0.00000E+00  PB235
 5081   0.00000E+00  PB236
 5082   0.00000E+00  PB237
 5083   0.00000E+00  PB238
 5084   0.00000E+00  PB239
 5085   0.00000E+00  PB240
 5086   0.00000E+00  PB241
 5087   0.00000E+00  PB242
 5088   0.00000E+00  PB243
 5089   0.00000E+00  PB244
 5090   0.00000E+00  PB245
 5091   0.00000E+00  PB246
 5092   0.00000E+00  PB247
 5093   0.00000E+00  PB248
 5094   0.00000E+00  PB249
 5095   0.00000E+00  PB250
 5096   0.00000E+00  PB251
 5097   0.00000E+00  PB252
 5098   0.00000E+00  PB253
 5099   0.00000E+00  PB254
 5100   0.00000E+00  PB255
 5101   0.00000E+00  PB256
 5102   0.00000E+00  PB257
 5103   0.00000E+00  PB258
 5104   0.00000E+00  PB259
 5105   0.00000E+00  PB260
 5106   0.00000E+00  PB261
 5107   0.00000E+00  PB262
 5108   0.00000E+00  PB263
 5109   0.00000E+00  PB264
 5110   0.00000E+00  PB265
 5111   0.00000E+00  PB266
 5112   0.00000E+00  PB267
 5113   0.00000E+00  PB268
 5114   0.00000E+00  PB269
 5115   0.00000E+00  PB270
 5116   0.00000E+00  PB271
 5117   0.00000E+00  PB272
 5118   0.00000E+00  PB273
 5119   0.00000E+00  BI178
 5120   0.00000E+00  BI179
 5121   0.00000E+00  BI180
 5122   0.00000E+00  BI181
 5123   0.00000E+00  BI182
 5124   0.00000E+00  BI183
 5125   0.00000E+00  BI184
 5126   0.00000E+00  BI185
 5127   0.00000E+00  BI186
 5128   0.00000E+00  BI187
 5129   0.00000E+00  BI188
 5130   0.00000E+00  BI189
 5131   0.00000E+00  BI190
 5132   0.00000E+00  BI191
 5133   0.00000E+00  BI192
 5134   0.00000E+00  BI193
 5135   0.00000E+00  BI194
 5136   0.00000E+00  BI195
 5137   0.00000E+00  BI196
 5138   0.00000E+00  BI197
 5139   0.00000E+00  BI198
 5140   0.00000E+00  BI199
 5141   0.00000E+00  BI200
 5142   2.08574E-22  BI201
 5143   1.83566E-13  BI202
 5144   5.16826E-11  BI203
 5145   1.41250E-11  BI204
 5146   1.13372E-10  BI205
 5147   1.16305E-11  BI206
 5148   1.03134E-10  BI207
 5149   5.21338E-12  BI208
 5150   5.25889E-11  BI209
 5151   8.69376E-19  BI210
 5152   0.00000E+00  BI212
 5153   0.00000E+00  BI213
 5154   0.00000E+00  BI214
 5155   0.00000E+00  BI215
 5156   0.00000E+00  BI216
 5157   0.00000E+00  BI217
 5158   0.00000E+00  BI218
 5159   0.00000E+00  BI219
 5160   0.00000E+00  BI220
 5161   0.00000E+00  BI221
 5162   0.00000E+00  BI222
 5163   0.00000E+00  BI223
 5164   0.00000E+00  BI224
 5165   0.00000E+00  BI225
 5166   0.00000E+00  BI226
 5167   0.00000E+00  BI227
 5168   0.00000E+00  BI228
 5169   0.00000E+00  BI229
 5170   0.00000E+00  BI230
 5171   0.00000E+00  BI231
 5172   0.00000E+00  BI232
 5173   0.00000E+00  BI233
 5174   0.00000E+00  BI234
 5175   0.00000E+00  BI235
 5176   0.00000E+00  BI236
 5177   0.00000E+00  BI237
 5178   0.00000E+00  BI238
 5179   0.00000E+00  BI239
 5180   0.00000E+00  BI240
 5181   0.00000E+00  BI241
 5182   0.00000E+00  BI242
 5183   0.00000E+00  BI243
 5184   0.00000E+00  BI244
 5185   0.00000E+00  BI245
 5186   0.00000E+00  BI246
 5187   0.00000E+00  BI247
 5188   0.00000E+00  BI248
 5189   0.00000E+00  BI249
 5190   0.00000E+00  BI250
 5191   0.00000E+00  BI251
 5192   0.00000E+00  BI252
 5193   0.00000E+00  BI253
 5194   0.00000E+00  BI254
 5195   0.00000E+00  BI255
 5196   0.00000E+00  BI256
 5197   0.00000E+00  BI257
 5198   0.00000E+00  BI258
 5199   0.00000E+00  BI259
 5200   0.00000E+00  BI260
 5201   0.00000E+00  BI261
 5202   0.00000E+00  BI262
 5203   0.00000E+00  BI263
 5204   0.00000E+00  BI264
 5205   0.00000E+00  BI265
 5206   0.00000E+00  BI266
 5207   0.00000E+00  BI267
 5208   0.00000E+00  BI268
 5209   0.00000E+00  BI269
 5210   0.00000E+00  BI270
 5211   0.00000E+00  BI271
 5212   0.00000E+00  BI272
 5213   0.00000E+00  BI273
 5214   0.00000E+00  BI274
 5215   0.00000E+00  BI275
 5216   0.00000E+00  BI276
 5217   0.00000E+00  AL*26
 5218   0.00000E+00  KR*85
